Row ID,Date,Category,Year-Month
276,09/2018,Office Supplies,2018-09
362,09/2018,Office Supplies,2018-09
363,09/2018,Furniture,2018-09
364,09/2018,Office Supplies,2018-09
365,09/2018,Furniture,2018-09
439,09/2018,Office Supplies,2018-09
627,09/2018,Furniture,2018-09
634,09/2018,Technology,2018-09
635,09/2018,Office Supplies,2018-09
670,09/2018,Furniture,2018-09
671,09/2018,Furniture,2018-09
672,09/2018,Office Supplies,2018-09
718,09/2018,Furniture,2018-09
726,09/2018,Office Supplies,2018-09
727,09/2018,Technology,2018-09
760,09/2018,Office Supplies,2018-09
796,09/2018,Office Supplies,2018-09
903,09/2018,Technology,2018-09
965,09/2018,Office Supplies,2018-09
966,09/2018,Office Supplies,2018-09
967,09/2018,Office Supplies,2018-09
968,09/2018,Office Supplies,2018-09
969,09/2018,Office Supplies,2018-09
970,09/2018,Office Supplies,2018-09
977,09/2018,Office Supplies,2018-09
985,09/2018,Office Supplies,2018-09
986,09/2018,Office Supplies,2018-09
987,09/2018,Technology,2018-09
1044,09/2018,Office Supplies,2018-09
1045,09/2018,Office Supplies,2018-09
1069,09/2018,Office Supplies,2018-09
1078,09/2018,Office Supplies,2018-09
1079,09/2018,Office Supplies,2018-09
1080,09/2018,Office Supplies,2018-09
1213,09/2018,Furniture,2018-09
1214,09/2018,Office Supplies,2018-09
1215,09/2018,Office Supplies,2018-09
1216,09/2018,Office Supplies,2018-09
1217,09/2018,Technology,2018-09
1218,09/2018,Furniture,2018-09
1219,09/2018,Technology,2018-09
1220,09/2018,Technology,2018-09
1269,09/2018,Furniture,2018-09
1282,09/2018,Office Supplies,2018-09
1283,09/2018,Office Supplies,2018-09
1284,09/2018,Office Supplies,2018-09
1324,09/2018,Office Supplies,2018-09
1395,09/2018,Furniture,2018-09
1396,09/2018,Furniture,2018-09
1469,09/2018,Furniture,2018-09
1470,09/2018,Office Supplies,2018-09
1471,09/2018,Office Supplies,2018-09
1538,09/2018,Technology,2018-09
1539,09/2018,Office Supplies,2018-09
1540,09/2018,Furniture,2018-09
1541,09/2018,Office Supplies,2018-09
1691,09/2018,Office Supplies,2018-09
1692,09/2018,Office Supplies,2018-09
1784,09/2018,Office Supplies,2018-09
1785,09/2018,Technology,2018-09
1786,09/2018,Office Supplies,2018-09
1787,09/2018,Technology,2018-09
1803,09/2018,Office Supplies,2018-09
1804,09/2018,Office Supplies,2018-09
1805,09/2018,Technology,2018-09
1926,09/2018,Technology,2018-09
1970,09/2018,Technology,2018-09
2035,09/2018,Office Supplies,2018-09
2036,09/2018,Furniture,2018-09
2122,09/2018,Furniture,2018-09
2123,09/2018,Furniture,2018-09
2124,09/2018,Office Supplies,2018-09
2233,09/2018,Office Supplies,2018-09
2268,09/2018,Office Supplies,2018-09
2304,09/2018,Furniture,2018-09
2305,09/2018,Office Supplies,2018-09
2329,09/2018,Office Supplies,2018-09
2400,09/2018,Office Supplies,2018-09
2401,09/2018,Office Supplies,2018-09
2420,09/2018,Office Supplies,2018-09
2421,09/2018,Technology,2018-09
2574,09/2018,Furniture,2018-09
2652,09/2018,Office Supplies,2018-09
2653,09/2018,Office Supplies,2018-09
2654,09/2018,Office Supplies,2018-09
2655,09/2018,Furniture,2018-09
2656,09/2018,Office Supplies,2018-09
2657,09/2018,Office Supplies,2018-09
2658,09/2018,Office Supplies,2018-09
2712,09/2018,Furniture,2018-09
2823,09/2018,Office Supplies,2018-09
2824,09/2018,Office Supplies,2018-09
3034,09/2018,Office Supplies,2018-09
3085,09/2018,Office Supplies,2018-09
3086,09/2018,Technology,2018-09
3087,09/2018,Furniture,2018-09
3088,09/2018,Office Supplies,2018-09
3143,09/2018,Technology,2018-09
3144,09/2018,Office Supplies,2018-09
3176,09/2018,Furniture,2018-09
3177,09/2018,Technology,2018-09
3182,09/2018,Office Supplies,2018-09
3183,09/2018,Technology,2018-09
3184,09/2018,Office Supplies,2018-09
3185,09/2018,Office Supplies,2018-09
3211,09/2018,Office Supplies,2018-09
3212,09/2018,Office Supplies,2018-09
3372,09/2018,Office Supplies,2018-09
3373,09/2018,Office Supplies,2018-09
3457,09/2018,Technology,2018-09
3458,09/2018,Furniture,2018-09
3459,09/2018,Office Supplies,2018-09
3460,09/2018,Office Supplies,2018-09
3461,09/2018,Technology,2018-09
3494,09/2018,Technology,2018-09
3495,09/2018,Technology,2018-09
3496,09/2018,Furniture,2018-09
3588,09/2018,Technology,2018-09
3596,09/2018,Office Supplies,2018-09
3651,09/2018,Technology,2018-09
3652,09/2018,Office Supplies,2018-09
3653,09/2018,Office Supplies,2018-09
3654,09/2018,Office Supplies,2018-09
3798,09/2018,Office Supplies,2018-09
3820,09/2018,Office Supplies,2018-09
3821,09/2018,Furniture,2018-09
3822,09/2018,Office Supplies,2018-09
3823,09/2018,Office Supplies,2018-09
3849,09/2018,Office Supplies,2018-09
3850,09/2018,Technology,2018-09
3913,09/2018,Office Supplies,2018-09
3914,09/2018,Furniture,2018-09
4211,09/2018,Office Supplies,2018-09
4263,09/2018,Office Supplies,2018-09
4291,09/2018,Office Supplies,2018-09
4292,09/2018,Furniture,2018-09
4293,09/2018,Office Supplies,2018-09
4418,09/2018,Office Supplies,2018-09
4428,09/2018,Office Supplies,2018-09
4430,09/2018,Office Supplies,2018-09
4460,09/2018,Furniture,2018-09
4461,09/2018,Office Supplies,2018-09
4462,09/2018,Technology,2018-09
4463,09/2018,Office Supplies,2018-09
4464,09/2018,Office Supplies,2018-09
4465,09/2018,Office Supplies,2018-09
4472,09/2018,Furniture,2018-09
4473,09/2018,Technology,2018-09
4474,09/2018,Furniture,2018-09
4475,09/2018,Office Supplies,2018-09
4476,09/2018,Furniture,2018-09
4477,09/2018,Office Supplies,2018-09
4564,09/2018,Furniture,2018-09
4611,09/2018,Furniture,2018-09
4623,09/2018,Office Supplies,2018-09
4624,09/2018,Office Supplies,2018-09
4625,09/2018,Office Supplies,2018-09
4626,09/2018,Furniture,2018-09
4757,09/2018,Office Supplies,2018-09
4843,09/2018,Office Supplies,2018-09
4917,09/2018,Office Supplies,2018-09
4918,09/2018,Furniture,2018-09
5065,09/2018,Technology,2018-09
5139,09/2018,Office Supplies,2018-09
5140,09/2018,Office Supplies,2018-09
5152,09/2018,Office Supplies,2018-09
5184,09/2018,Office Supplies,2018-09
5185,09/2018,Office Supplies,2018-09
5217,09/2018,Office Supplies,2018-09
5259,09/2018,Office Supplies,2018-09
5266,09/2018,Office Supplies,2018-09
5267,09/2018,Office Supplies,2018-09
5268,09/2018,Office Supplies,2018-09
5324,09/2018,Office Supplies,2018-09
5351,09/2018,Office Supplies,2018-09
5362,09/2018,Office Supplies,2018-09
5401,09/2018,Technology,2018-09
5402,09/2018,Technology,2018-09
5412,09/2018,Office Supplies,2018-09
5413,09/2018,Technology,2018-09
5415,09/2018,Office Supplies,2018-09
5416,09/2018,Office Supplies,2018-09
5417,09/2018,Technology,2018-09
5442,09/2018,Office Supplies,2018-09
5462,09/2018,Furniture,2018-09
5546,09/2018,Office Supplies,2018-09
5579,09/2018,Office Supplies,2018-09
5580,09/2018,Furniture,2018-09
5581,09/2018,Office Supplies,2018-09
5595,09/2018,Technology,2018-09
5596,09/2018,Technology,2018-09
5707,09/2018,Office Supplies,2018-09
5715,09/2018,Office Supplies,2018-09
5791,09/2018,Office Supplies,2018-09
5792,09/2018,Furniture,2018-09
5793,09/2018,Office Supplies,2018-09
5794,09/2018,Furniture,2018-09
5795,09/2018,Office Supplies,2018-09
5895,09/2018,Office Supplies,2018-09
5961,09/2018,Furniture,2018-09
5984,09/2018,Office Supplies,2018-09
5991,09/2018,Office Supplies,2018-09
5992,09/2018,Technology,2018-09
5993,09/2018,Furniture,2018-09
6004,09/2018,Office Supplies,2018-09
6041,09/2018,Technology,2018-09
6042,09/2018,Technology,2018-09
6091,09/2018,Furniture,2018-09
6092,09/2018,Technology,2018-09
6093,09/2018,Office Supplies,2018-09
6094,09/2018,Technology,2018-09
6095,09/2018,Office Supplies,2018-09
6096,09/2018,Office Supplies,2018-09
6097,09/2018,Furniture,2018-09
6098,09/2018,Office Supplies,2018-09
6099,09/2018,Office Supplies,2018-09
6100,09/2018,Furniture,2018-09
6101,09/2018,Technology,2018-09
6102,09/2018,Furniture,2018-09
6103,09/2018,Technology,2018-09
6104,09/2018,Technology,2018-09
6119,09/2018,Technology,2018-09
6120,09/2018,Office Supplies,2018-09
6121,09/2018,Furniture,2018-09
6122,09/2018,Furniture,2018-09
6133,09/2018,Office Supplies,2018-09
6141,09/2018,Office Supplies,2018-09
6142,09/2018,Office Supplies,2018-09
6143,09/2018,Technology,2018-09
6144,09/2018,Office Supplies,2018-09
6209,09/2018,Office Supplies,2018-09
6222,09/2018,Office Supplies,2018-09
6256,09/2018,Office Supplies,2018-09
6321,09/2018,Office Supplies,2018-09
6490,09/2018,Office Supplies,2018-09
6516,09/2018,Furniture,2018-09
6517,09/2018,Furniture,2018-09
6518,09/2018,Office Supplies,2018-09
6519,09/2018,Office Supplies,2018-09
6520,09/2018,Office Supplies,2018-09
6694,09/2018,Office Supplies,2018-09
6721,09/2018,Technology,2018-09
6722,09/2018,Office Supplies,2018-09
6723,09/2018,Office Supplies,2018-09
6756,09/2018,Furniture,2018-09
6757,09/2018,Furniture,2018-09
6758,09/2018,Technology,2018-09
6759,09/2018,Office Supplies,2018-09
6770,09/2018,Office Supplies,2018-09
6771,09/2018,Office Supplies,2018-09
6772,09/2018,Office Supplies,2018-09
6810,09/2018,Office Supplies,2018-09
6811,09/2018,Technology,2018-09
6812,09/2018,Furniture,2018-09
6813,09/2018,Office Supplies,2018-09
6814,09/2018,Furniture,2018-09
6815,09/2018,Technology,2018-09
6890,09/2018,Technology,2018-09
6891,09/2018,Office Supplies,2018-09
6892,09/2018,Office Supplies,2018-09
6893,09/2018,Office Supplies,2018-09
6894,09/2018,Furniture,2018-09
6895,09/2018,Technology,2018-09
6896,09/2018,Office Supplies,2018-09
6897,09/2018,Office Supplies,2018-09
6971,09/2018,Office Supplies,2018-09
6972,09/2018,Technology,2018-09
6973,09/2018,Technology,2018-09
6974,09/2018,Office Supplies,2018-09
6975,09/2018,Office Supplies,2018-09
7014,09/2018,Furniture,2018-09
7036,09/2018,Furniture,2018-09
7038,09/2018,Office Supplies,2018-09
7039,09/2018,Office Supplies,2018-09
7086,09/2018,Office Supplies,2018-09
7087,09/2018,Office Supplies,2018-09
7221,09/2018,Office Supplies,2018-09
7246,09/2018,Office Supplies,2018-09
7284,09/2018,Office Supplies,2018-09
7285,09/2018,Furniture,2018-09
7338,09/2018,Office Supplies,2018-09
7450,09/2018,Office Supplies,2018-09
7451,09/2018,Furniture,2018-09
7452,09/2018,Office Supplies,2018-09
7453,09/2018,Technology,2018-09
7515,09/2018,Office Supplies,2018-09
7516,09/2018,Office Supplies,2018-09
7517,09/2018,Office Supplies,2018-09
7518,09/2018,Technology,2018-09
7519,09/2018,Office Supplies,2018-09
7520,09/2018,Office Supplies,2018-09
7521,09/2018,Technology,2018-09
7527,09/2018,Office Supplies,2018-09
7528,09/2018,Furniture,2018-09
7529,09/2018,Office Supplies,2018-09
7530,09/2018,Office Supplies,2018-09
7531,09/2018,Office Supplies,2018-09
7663,09/2018,Office Supplies,2018-09
7664,09/2018,Office Supplies,2018-09
7719,09/2018,Technology,2018-09
7732,09/2018,Office Supplies,2018-09
7735,09/2018,Office Supplies,2018-09
7763,09/2018,Office Supplies,2018-09
7791,09/2018,Office Supplies,2018-09
7871,09/2018,Office Supplies,2018-09
7876,09/2018,Office Supplies,2018-09
7877,09/2018,Office Supplies,2018-09
7920,09/2018,Office Supplies,2018-09
7921,09/2018,Technology,2018-09
7923,09/2018,Technology,2018-09
7924,09/2018,Office Supplies,2018-09
8045,09/2018,Office Supplies,2018-09
8054,09/2018,Office Supplies,2018-09
8148,09/2018,Office Supplies,2018-09
8281,09/2018,Office Supplies,2018-09
8282,09/2018,Furniture,2018-09
8417,09/2018,Office Supplies,2018-09
8418,09/2018,Office Supplies,2018-09
8419,09/2018,Furniture,2018-09
8420,09/2018,Office Supplies,2018-09
8421,09/2018,Technology,2018-09
8475,09/2018,Office Supplies,2018-09
8476,09/2018,Office Supplies,2018-09
8485,09/2018,Furniture,2018-09
8524,09/2018,Office Supplies,2018-09
8540,09/2018,Technology,2018-09
8541,09/2018,Office Supplies,2018-09
8586,09/2018,Office Supplies,2018-09
8591,09/2018,Office Supplies,2018-09
8594,09/2018,Technology,2018-09
8595,09/2018,Technology,2018-09
8696,09/2018,Furniture,2018-09
8754,09/2018,Office Supplies,2018-09
8755,09/2018,Office Supplies,2018-09
8756,09/2018,Office Supplies,2018-09
8772,09/2018,Office Supplies,2018-09
8773,09/2018,Office Supplies,2018-09
8834,09/2018,Office Supplies,2018-09
8835,09/2018,Technology,2018-09
8836,09/2018,Office Supplies,2018-09
8837,09/2018,Office Supplies,2018-09
8838,09/2018,Office Supplies,2018-09
8878,09/2018,Technology,2018-09
8879,09/2018,Office Supplies,2018-09
9055,09/2018,Office Supplies,2018-09
9141,09/2018,Technology,2018-09
9215,09/2018,Office Supplies,2018-09
9253,09/2018,Technology,2018-09
9254,09/2018,Office Supplies,2018-09
9324,09/2018,Office Supplies,2018-09
9325,09/2018,Furniture,2018-09
9326,09/2018,Office Supplies,2018-09
9337,09/2018,Office Supplies,2018-09
9353,09/2018,Furniture,2018-09
9354,09/2018,Office Supplies,2018-09
9408,09/2018,Technology,2018-09
9409,09/2018,Furniture,2018-09
9579,09/2018,Technology,2018-09
9580,09/2018,Office Supplies,2018-09
9581,09/2018,Office Supplies,2018-09
9582,09/2018,Furniture,2018-09
9594,09/2018,Office Supplies,2018-09
9595,09/2018,Office Supplies,2018-09
9627,09/2018,Office Supplies,2018-09
9688,09/2018,Office Supplies,2018-09
9694,09/2018,Office Supplies,2018-09
9695,09/2018,Office Supplies,2018-09
9726,09/2018,Technology,2018-09
9768,09/2018,Office Supplies,2018-09
35,10/2018,Office Supplies,2018-10
42,10/2018,Technology,2018-10
87,10/2018,Technology,2018-10
88,10/2018,Office Supplies,2018-10
277,10/2018,Office Supplies,2018-10
278,10/2018,Office Supplies,2018-10
279,10/2018,Office Supplies,2018-10
280,10/2018,Office Supplies,2018-10
396,10/2018,Office Supplies,2018-10
397,10/2018,Office Supplies,2018-10
423,10/2018,Furniture,2018-10
424,10/2018,Office Supplies,2018-10
454,10/2018,Furniture,2018-10
455,10/2018,Office Supplies,2018-10
485,10/2018,Office Supplies,2018-10
486,10/2018,Furniture,2018-10
487,10/2018,Technology,2018-10
527,10/2018,Furniture,2018-10
528,10/2018,Furniture,2018-10
644,10/2018,Technology,2018-10
859,10/2018,Office Supplies,2018-10
860,10/2018,Office Supplies,2018-10
888,10/2018,Office Supplies,2018-10
899,10/2018,Office Supplies,2018-10
1058,10/2018,Office Supplies,2018-10
1059,10/2018,Office Supplies,2018-10
1254,10/2018,Office Supplies,2018-10
1255,10/2018,Technology,2018-10
1256,10/2018,Furniture,2018-10
1257,10/2018,Furniture,2018-10
1261,10/2018,Technology,2018-10
1318,10/2018,Technology,2018-10
1329,10/2018,Office Supplies,2018-10
1361,10/2018,Office Supplies,2018-10
1362,10/2018,Office Supplies,2018-10
1363,10/2018,Technology,2018-10
1364,10/2018,Office Supplies,2018-10
1365,10/2018,Technology,2018-10
1366,10/2018,Technology,2018-10
1367,10/2018,Technology,2018-10
1368,10/2018,Furniture,2018-10
1494,10/2018,Furniture,2018-10
1509,10/2018,Office Supplies,2018-10
1517,10/2018,Furniture,2018-10
1535,10/2018,Furniture,2018-10
1554,10/2018,Office Supplies,2018-10
1597,10/2018,Furniture,2018-10
1660,10/2018,Office Supplies,2018-10
1661,10/2018,Office Supplies,2018-10
1671,10/2018,Technology,2018-10
1688,10/2018,Office Supplies,2018-10
1689,10/2018,Furniture,2018-10
1707,10/2018,Office Supplies,2018-10
1708,10/2018,Technology,2018-10
1709,10/2018,Office Supplies,2018-10
1710,10/2018,Furniture,2018-10
1711,10/2018,Office Supplies,2018-10
1712,10/2018,Office Supplies,2018-10
1742,10/2018,Office Supplies,2018-10
1743,10/2018,Furniture,2018-10
1744,10/2018,Office Supplies,2018-10
1745,10/2018,Technology,2018-10
1752,10/2018,Furniture,2018-10
1831,10/2018,Technology,2018-10
1832,10/2018,Furniture,2018-10
1848,10/2018,Furniture,2018-10
1849,10/2018,Office Supplies,2018-10
1903,10/2018,Office Supplies,2018-10
1904,10/2018,Furniture,2018-10
1905,10/2018,Technology,2018-10
1906,10/2018,Office Supplies,2018-10
1959,10/2018,Office Supplies,2018-10
1960,10/2018,Office Supplies,2018-10
1961,10/2018,Technology,2018-10
1962,10/2018,Technology,2018-10
1963,10/2018,Office Supplies,2018-10
1964,10/2018,Office Supplies,2018-10
1965,10/2018,Office Supplies,2018-10
1966,10/2018,Office Supplies,2018-10
2159,10/2018,Office Supplies,2018-10
2188,10/2018,Office Supplies,2018-10
2189,10/2018,Furniture,2018-10
2190,10/2018,Technology,2018-10
2280,10/2018,Furniture,2018-10
2281,10/2018,Furniture,2018-10
2282,10/2018,Furniture,2018-10
2289,10/2018,Office Supplies,2018-10
2336,10/2018,Office Supplies,2018-10
2337,10/2018,Office Supplies,2018-10
2368,10/2018,Office Supplies,2018-10
2624,10/2018,Technology,2018-10
2625,10/2018,Technology,2018-10
2626,10/2018,Office Supplies,2018-10
2627,10/2018,Technology,2018-10
2773,10/2018,Furniture,2018-10
2798,10/2018,Office Supplies,2018-10
2799,10/2018,Office Supplies,2018-10
2800,10/2018,Office Supplies,2018-10
2847,10/2018,Office Supplies,2018-10
2893,10/2018,Office Supplies,2018-10
2894,10/2018,Office Supplies,2018-10
2895,10/2018,Furniture,2018-10
2896,10/2018,Technology,2018-10
2927,10/2018,Furniture,2018-10
2929,10/2018,Office Supplies,2018-10
3007,10/2018,Office Supplies,2018-10
3057,10/2018,Office Supplies,2018-10
3058,10/2018,Office Supplies,2018-10
3059,10/2018,Furniture,2018-10
3060,10/2018,Furniture,2018-10
3107,10/2018,Office Supplies,2018-10
3178,10/2018,Office Supplies,2018-10
3189,10/2018,Office Supplies,2018-10
3190,10/2018,Office Supplies,2018-10
3218,10/2018,Office Supplies,2018-10
3219,10/2018,Technology,2018-10
3246,10/2018,Technology,2018-10
3247,10/2018,Office Supplies,2018-10
3248,10/2018,Office Supplies,2018-10
3253,10/2018,Office Supplies,2018-10
3254,10/2018,Technology,2018-10
3317,10/2018,Furniture,2018-10
3395,10/2018,Office Supplies,2018-10
3438,10/2018,Furniture,2018-10
3439,10/2018,Furniture,2018-10
3440,10/2018,Office Supplies,2018-10
3503,10/2018,Office Supplies,2018-10
3504,10/2018,Technology,2018-10
3526,10/2018,Technology,2018-10
3527,10/2018,Technology,2018-10
3528,10/2018,Office Supplies,2018-10
3547,10/2018,Office Supplies,2018-10
3548,10/2018,Office Supplies,2018-10
3549,10/2018,Furniture,2018-10
3550,10/2018,Office Supplies,2018-10
3711,10/2018,Furniture,2018-10
3712,10/2018,Office Supplies,2018-10
3856,10/2018,Office Supplies,2018-10
3857,10/2018,Technology,2018-10
3858,10/2018,Office Supplies,2018-10
3864,10/2018,Office Supplies,2018-10
4024,10/2018,Furniture,2018-10
4025,10/2018,Technology,2018-10
4047,10/2018,Office Supplies,2018-10
4148,10/2018,Office Supplies,2018-10
4149,10/2018,Office Supplies,2018-10
4150,10/2018,Technology,2018-10
4151,10/2018,Office Supplies,2018-10
4255,10/2018,Office Supplies,2018-10
4256,10/2018,Office Supplies,2018-10
4257,10/2018,Furniture,2018-10
4260,10/2018,Office Supplies,2018-10
4261,10/2018,Office Supplies,2018-10
4294,10/2018,Technology,2018-10
4295,10/2018,Furniture,2018-10
4353,10/2018,Technology,2018-10
4354,10/2018,Office Supplies,2018-10
4478,10/2018,Office Supplies,2018-10
4479,10/2018,Furniture,2018-10
4516,10/2018,Office Supplies,2018-10
4520,10/2018,Office Supplies,2018-10
4558,10/2018,Office Supplies,2018-10
4642,10/2018,Office Supplies,2018-10
4643,10/2018,Furniture,2018-10
4926,10/2018,Office Supplies,2018-10
4927,10/2018,Furniture,2018-10
4997,10/2018,Office Supplies,2018-10
4998,10/2018,Office Supplies,2018-10
5175,10/2018,Office Supplies,2018-10
5176,10/2018,Furniture,2018-10
5219,10/2018,Office Supplies,2018-10
5260,10/2018,Office Supplies,2018-10
5338,10/2018,Office Supplies,2018-10
5367,10/2018,Technology,2018-10
5368,10/2018,Office Supplies,2018-10
5369,10/2018,Office Supplies,2018-10
5370,10/2018,Office Supplies,2018-10
5391,10/2018,Office Supplies,2018-10
5431,10/2018,Office Supplies,2018-10
5432,10/2018,Office Supplies,2018-10
5433,10/2018,Office Supplies,2018-10
5673,10/2018,Office Supplies,2018-10
5674,10/2018,Office Supplies,2018-10
5697,10/2018,Office Supplies,2018-10
5698,10/2018,Office Supplies,2018-10
5789,10/2018,Furniture,2018-10
5790,10/2018,Office Supplies,2018-10
5894,10/2018,Office Supplies,2018-10
6196,10/2018,Technology,2018-10
6197,10/2018,Office Supplies,2018-10
6347,10/2018,Office Supplies,2018-10
6379,10/2018,Technology,2018-10
6380,10/2018,Office Supplies,2018-10
6398,10/2018,Office Supplies,2018-10
6415,10/2018,Office Supplies,2018-10
6495,10/2018,Technology,2018-10
6496,10/2018,Office Supplies,2018-10
6497,10/2018,Technology,2018-10
6664,10/2018,Furniture,2018-10
6665,10/2018,Office Supplies,2018-10
6689,10/2018,Technology,2018-10
6728,10/2018,Office Supplies,2018-10
6836,10/2018,Office Supplies,2018-10
6837,10/2018,Furniture,2018-10
6886,10/2018,Technology,2018-10
6887,10/2018,Technology,2018-10
6909,10/2018,Furniture,2018-10
6962,10/2018,Office Supplies,2018-10
7214,10/2018,Office Supplies,2018-10
7262,10/2018,Office Supplies,2018-10
7263,10/2018,Technology,2018-10
7264,10/2018,Office Supplies,2018-10
7282,10/2018,Technology,2018-10
7286,10/2018,Technology,2018-10
7310,10/2018,Office Supplies,2018-10
7326,10/2018,Office Supplies,2018-10
7327,10/2018,Office Supplies,2018-10
7332,10/2018,Technology,2018-10
7333,10/2018,Office Supplies,2018-10
7350,10/2018,Office Supplies,2018-10
7351,10/2018,Office Supplies,2018-10
7352,10/2018,Technology,2018-10
7424,10/2018,Office Supplies,2018-10
7425,10/2018,Furniture,2018-10
7619,10/2018,Furniture,2018-10
7620,10/2018,Technology,2018-10
7708,10/2018,Office Supplies,2018-10
7712,10/2018,Furniture,2018-10
7713,10/2018,Office Supplies,2018-10
7714,10/2018,Office Supplies,2018-10
7827,10/2018,Technology,2018-10
7828,10/2018,Office Supplies,2018-10
8019,10/2018,Technology,2018-10
8038,10/2018,Office Supplies,2018-10
8238,10/2018,Office Supplies,2018-10
8239,10/2018,Office Supplies,2018-10
8240,10/2018,Office Supplies,2018-10
8241,10/2018,Furniture,2018-10
8413,10/2018,Furniture,2018-10
8446,10/2018,Furniture,2018-10
8447,10/2018,Furniture,2018-10
8448,10/2018,Furniture,2018-10
8449,10/2018,Furniture,2018-10
8450,10/2018,Office Supplies,2018-10
8451,10/2018,Office Supplies,2018-10
8477,10/2018,Office Supplies,2018-10
8530,10/2018,Furniture,2018-10
8678,10/2018,Furniture,2018-10
8808,10/2018,Office Supplies,2018-10
8809,10/2018,Technology,2018-10
8810,10/2018,Office Supplies,2018-10
8857,10/2018,Technology,2018-10
8858,10/2018,Technology,2018-10
8859,10/2018,Office Supplies,2018-10
8883,10/2018,Technology,2018-10
8884,10/2018,Office Supplies,2018-10
8910,10/2018,Office Supplies,2018-10
8944,10/2018,Furniture,2018-10
8993,10/2018,Technology,2018-10
8994,10/2018,Furniture,2018-10
9091,10/2018,Office Supplies,2018-10
9221,10/2018,Office Supplies,2018-10
9222,10/2018,Furniture,2018-10
9223,10/2018,Office Supplies,2018-10
9240,10/2018,Office Supplies,2018-10
9241,10/2018,Office Supplies,2018-10
9242,10/2018,Office Supplies,2018-10
9410,10/2018,Office Supplies,2018-10
9411,10/2018,Furniture,2018-10
9532,10/2018,Office Supplies,2018-10
9612,10/2018,Office Supplies,2018-10
9706,10/2018,Office Supplies,2018-10
85,11/2018,Office Supplies,2018-11
107,11/2018,Technology,2018-11
108,11/2018,Technology,2018-11
109,11/2018,Office Supplies,2018-11
304,11/2018,Furniture,2018-11
390,11/2018,Office Supplies,2018-11
391,11/2018,Technology,2018-11
426,11/2018,Furniture,2018-11
427,11/2018,Office Supplies,2018-11
511,11/2018,Furniture,2018-11
512,11/2018,Technology,2018-11
547,11/2018,Office Supplies,2018-11
548,11/2018,Office Supplies,2018-11
553,11/2018,Furniture,2018-11
554,11/2018,Office Supplies,2018-11
560,11/2018,Furniture,2018-11
561,11/2018,Office Supplies,2018-11
615,11/2018,Technology,2018-11
616,11/2018,Office Supplies,2018-11
880,11/2018,Office Supplies,2018-11
881,11/2018,Furniture,2018-11
901,11/2018,Office Supplies,2018-11
902,11/2018,Office Supplies,2018-11
914,11/2018,Furniture,2018-11
915,11/2018,Technology,2018-11
948,11/2018,Furniture,2018-11
949,11/2018,Furniture,2018-11
950,11/2018,Furniture,2018-11
951,11/2018,Office Supplies,2018-11
952,11/2018,Office Supplies,2018-11
956,11/2018,Office Supplies,2018-11
961,11/2018,Furniture,2018-11
1039,11/2018,Office Supplies,2018-11
1040,11/2018,Office Supplies,2018-11
1073,11/2018,Office Supplies,2018-11
1431,11/2018,Technology,2018-11
1473,11/2018,Office Supplies,2018-11
1479,11/2018,Technology,2018-11
1492,11/2018,Office Supplies,2018-11
1493,11/2018,Furniture,2018-11
1516,11/2018,Furniture,2018-11
1520,11/2018,Office Supplies,2018-11
1551,11/2018,Office Supplies,2018-11
1569,11/2018,Office Supplies,2018-11
1570,11/2018,Office Supplies,2018-11
1598,11/2018,Office Supplies,2018-11
1599,11/2018,Office Supplies,2018-11
1600,11/2018,Office Supplies,2018-11
1601,11/2018,Furniture,2018-11
1604,11/2018,Office Supplies,2018-11
1653,11/2018,Office Supplies,2018-11
1654,11/2018,Technology,2018-11
1655,11/2018,Office Supplies,2018-11
1656,11/2018,Office Supplies,2018-11
1657,11/2018,Office Supplies,2018-11
1813,11/2018,Furniture,2018-11
1814,11/2018,Furniture,2018-11
1874,11/2018,Furniture,2018-11
1928,11/2018,Office Supplies,2018-11
1935,11/2018,Office Supplies,2018-11
1936,11/2018,Technology,2018-11
2001,11/2018,Technology,2018-11
2002,11/2018,Office Supplies,2018-11
2005,11/2018,Office Supplies,2018-11
2044,11/2018,Office Supplies,2018-11
2072,11/2018,Furniture,2018-11
2139,11/2018,Office Supplies,2018-11
2151,11/2018,Furniture,2018-11
2172,11/2018,Furniture,2018-11
2213,11/2018,Furniture,2018-11
2243,11/2018,Office Supplies,2018-11
2244,11/2018,Office Supplies,2018-11
2245,11/2018,Office Supplies,2018-11
2246,11/2018,Office Supplies,2018-11
2247,11/2018,Technology,2018-11
2287,11/2018,Office Supplies,2018-11
2309,11/2018,Furniture,2018-11
2310,11/2018,Office Supplies,2018-11
2311,11/2018,Office Supplies,2018-11
2312,11/2018,Office Supplies,2018-11
2313,11/2018,Office Supplies,2018-11
2552,11/2018,Furniture,2018-11
2553,11/2018,Office Supplies,2018-11
2593,11/2018,Technology,2018-11
2594,11/2018,Office Supplies,2018-11
2628,11/2018,Technology,2018-11
2629,11/2018,Technology,2018-11
2630,11/2018,Office Supplies,2018-11
2661,11/2018,Technology,2018-11
2662,11/2018,Office Supplies,2018-11
2676,11/2018,Office Supplies,2018-11
2677,11/2018,Office Supplies,2018-11
2705,11/2018,Technology,2018-11
2775,11/2018,Office Supplies,2018-11
2782,11/2018,Office Supplies,2018-11
2836,11/2018,Office Supplies,2018-11
2837,11/2018,Office Supplies,2018-11
2838,11/2018,Office Supplies,2018-11
