Row ID,Date,Category,YearMonth,Sales
5218,04/2018,Office Supplies,2018-04,390.368
5243,04/2018,Office Supplies,2018-04,101.52
5289,04/2018,Office Supplies,2018-04,74.352
5296,04/2018,Office Supplies,2018-04,15.7
5314,04/2018,Furniture,2018-04,59.52
5315,04/2018,Office Supplies,2018-04,34.4
5361,04/2018,Furniture,2018-04,313.176
5434,04/2018,Office Supplies,2018-04,866.646
5455,04/2018,Office Supplies,2018-04,795.408
5456,04/2018,Office Supplies,2018-04,35.856
5459,04/2018,Office Supplies,2018-04,23.84
5460,04/2018,Furniture,2018-04,43.13
5518,04/2018,Furniture,2018-04,30.87
5519,04/2018,Furniture,2018-04,70.12
5520,04/2018,Office Supplies,2018-04,509.9575
5521,04/2018,Office Supplies,2018-04,122.91
5522,04/2018,Technology,2018-04,97.568
5526,04/2018,Office Supplies,2018-04,722.352
5527,04/2018,Office Supplies,2018-04,11.52
5582,04/2018,Furniture,2018-04,167.84
5646,04/2018,Furniture,2018-04,172.11
5874,04/2018,Office Supplies,2018-04,99.98
5875,04/2018,Office Supplies,2018-04,156.792
5953,04/2018,Office Supplies,2018-04,35.36
5978,04/2018,Technology,2018-04,13.592
6024,04/2018,Technology,2018-04,386.68
6033,04/2018,Office Supplies,2018-04,379.96
6123,04/2018,Office Supplies,2018-04,539.91
6154,04/2018,Furniture,2018-04,41.24
6155,04/2018,Office Supplies,2018-04,51.897
6156,04/2018,Office Supplies,2018-04,552.56
6157,04/2018,Furniture,2018-04,23.16
6190,04/2018,Technology,2018-04,126.08
6366,04/2018,Technology,2018-04,449.1
6367,04/2018,Office Supplies,2018-04,195.104
6368,04/2018,Technology,2018-04,36.672
6447,04/2018,Furniture,2018-04,85.246
6448,04/2018,Office Supplies,2018-04,32.712
6449,04/2018,Office Supplies,2018-04,11.43
6532,04/2018,Office Supplies,2018-04,30.44
6533,04/2018,Technology,2018-04,12.96
6534,04/2018,Technology,2018-04,16
6596,04/2018,Office Supplies,2018-04,32.67
6597,04/2018,Office Supplies,2018-04,4.464
6724,04/2018,Office Supplies,2018-04,9.345
6766,04/2018,Furniture,2018-04,9.144
6767,04/2018,Office Supplies,2018-04,23.136
6768,04/2018,Furniture,2018-04,99.2
6858,04/2018,Office Supplies,2018-04,21.36
6859,04/2018,Office Supplies,2018-04,46.9
6860,04/2018,Office Supplies,2018-04,18.72
6861,04/2018,Technology,2018-04,236.528
6862,04/2018,Office Supplies,2018-04,18.9
6863,04/2018,Furniture,2018-04,10.688
6888,04/2018,Office Supplies,2018-04,237.096
6889,04/2018,Office Supplies,2018-04,5.184
6922,04/2018,Office Supplies,2018-04,65.584
7065,04/2018,Office Supplies,2018-04,22.2
7104,04/2018,Office Supplies,2018-04,419.4
7157,04/2018,Office Supplies,2018-04,88.92
7172,04/2018,Technology,2018-04,9.912
7178,04/2018,Office Supplies,2018-04,318.43
7179,04/2018,Office Supplies,2018-04,5.8
7183,04/2018,Office Supplies,2018-04,1415.76
7184,04/2018,Furniture,2018-04,148.48
7241,04/2018,Furniture,2018-04,9.248
7242,04/2018,Office Supplies,2018-04,1036.624
7243,04/2018,Furniture,2018-04,569.64
7293,04/2018,Technology,2018-04,9.14
7304,04/2018,Furniture,2018-04,1196.86
7305,04/2018,Office Supplies,2018-04,523.26
7369,04/2018,Office Supplies,2018-04,639.968
7392,04/2018,Office Supplies,2018-04,52.76
7567,04/2018,Technology,2018-04,538.92
7568,04/2018,Office Supplies,2018-04,14.88
7595,04/2018,Office Supplies,2018-04,34.24
7596,04/2018,Office Supplies,2018-04,261.74
7723,04/2018,Office Supplies,2018-04,87.84
7918,04/2018,Office Supplies,2018-04,34.92
8087,04/2018,Office Supplies,2018-04,14.94
8200,04/2018,Office Supplies,2018-04,14.56
8201,04/2018,Office Supplies,2018-04,3.576
8280,04/2018,Office Supplies,2018-04,147.184
8340,04/2018,Furniture,2018-04,1499.95
8365,04/2018,Technology,2018-04,13.568
8386,04/2018,Office Supplies,2018-04,2573.82
8391,04/2018,Office Supplies,2018-04,609.98
8470,04/2018,Furniture,2018-04,5.48
8471,04/2018,Technology,2018-04,391.98
8472,04/2018,Furniture,2018-04,755.96
8473,04/2018,Office Supplies,2018-04,31.12
8518,04/2018,Furniture,2018-04,6.54
8519,04/2018,Furniture,2018-04,12.78
8520,04/2018,Furniture,2018-04,18.464
8521,04/2018,Furniture,2018-04,445.802
8564,04/2018,Office Supplies,2018-04,2.48
8565,04/2018,Furniture,2018-04,25.9
8592,04/2018,Office Supplies,2018-04,29.9
8593,04/2018,Furniture,2018-04,2249.91
8638,04/2018,Furniture,2018-04,1053.164
8911,04/2018,Technology,2018-04,12.96
8912,04/2018,Technology,2018-04,106.68
8913,04/2018,Office Supplies,2018-04,119.94
8914,04/2018,Office Supplies,2018-04,10.272
8974,04/2018,Furniture,2018-04,512.19
9071,04/2018,Furniture,2018-04,1.556
9129,04/2018,Office Supplies,2018-04,4.448
9224,04/2018,Office Supplies,2018-04,276.69
9225,04/2018,Office Supplies,2018-04,4.96
9226,04/2018,Office Supplies,2018-04,71.92
9227,04/2018,Office Supplies,2018-04,18.84
9405,04/2018,Office Supplies,2018-04,140.97
9588,04/2018,Office Supplies,2018-04,470.376
9606,04/2018,Technology,2018-04,6.08
9607,04/2018,Office Supplies,2018-04,164.792
9691,04/2018,Office Supplies,2018-04,23.36
9761,04/2018,Office Supplies,2018-04,12.176
86,05/2018,Furniture,2018-05,46.384
127,05/2018,Office Supplies,2018-05,362.92
128,05/2018,Office Supplies,2018-05,9.248
371,05/2018,Office Supplies,2018-05,1889.946
372,05/2018,Office Supplies,2018-05,62.04
628,05/2018,Office Supplies,2018-05,396.92
674,05/2018,Office Supplies,2018-05,239.456
675,05/2018,Office Supplies,2018-05,13.12
676,05/2018,Technology,2018-05,29.36
713,05/2018,Office Supplies,2018-05,214.9
714,05/2018,Technology,2018-05,15.92
715,05/2018,Technology,2018-05,146.45
814,05/2018,Furniture,2018-05,15.14
815,05/2018,Technology,2018-05,5.76
938,05/2018,Technology,2018-05,1399.98
957,05/2018,Technology,2018-05,8.952
958,05/2018,Office Supplies,2018-05,8.856
959,05/2018,Office Supplies,2018-05,85.246
975,05/2018,Technology,2018-05,21.728
976,05/2018,Office Supplies,2018-05,1487.04
989,05/2018,Furniture,2018-05,71.88
990,05/2018,Office Supplies,2018-05,9.24
1245,05/2018,Office Supplies,2018-05,35.88
1443,05/2018,Office Supplies,2018-05,17.04
1562,05/2018,Office Supplies,2018-05,931.176
1925,05/2018,Office Supplies,2018-05,266.352
2235,05/2018,Technology,2018-05,483.136
2308,05/2018,Technology,2018-05,196.784
2431,05/2018,Office Supplies,2018-05,231.92
2434,05/2018,Technology,2018-05,29.7
2595,05/2018,Office Supplies,2018-05,13.592
2596,05/2018,Office Supplies,2018-05,70.88
2597,05/2018,Technology,2018-05,114.288
2598,05/2018,Office Supplies,2018-05,36.624
2599,05/2018,Office Supplies,2018-05,242.352
2632,05/2018,Furniture,2018-05,49.616
2633,05/2018,Furniture,2018-05,508.704
2634,05/2018,Furniture,2018-05,57.36
2844,05/2018,Technology,2018-05,906.68
2859,05/2018,Technology,2018-05,719.952
2860,05/2018,Technology,2018-05,755.944
2861,05/2018,Furniture,2018-05,11.98
2862,05/2018,Office Supplies,2018-05,0.898
3082,05/2018,Office Supplies,2018-05,21.204
3083,05/2018,Technology,2018-05,34.74
3179,05/2018,Furniture,2018-05,833.94
3180,05/2018,Furniture,2018-05,12.96
3181,05/2018,Office Supplies,2018-05,25.92
3349,05/2018,Office Supplies,2018-05,349.965
3404,05/2018,Furniture,2018-05,22.32
3434,05/2018,Office Supplies,2018-05,158.28
3435,05/2018,Office Supplies,2018-05,497.94
3462,05/2018,Technology,2018-05,533.94
3488,05/2018,Office Supplies,2018-05,167.94
3625,05/2018,Furniture,2018-05,31.68
3626,05/2018,Office Supplies,2018-05,170.786
3627,05/2018,Office Supplies,2018-05,198.744
3628,05/2018,Technology,2018-05,63.824
3717,05/2018,Office Supplies,2018-05,435.168
3813,05/2018,Office Supplies,2018-05,48.58
3912,05/2018,Technology,2018-05,47.976
3941,05/2018,Furniture,2018-05,20.736
3942,05/2018,Office Supplies,2018-05,26.46
3943,05/2018,Office Supplies,2018-05,49.12
4093,05/2018,Office Supplies,2018-05,15
4161,05/2018,Technology,2018-05,194.7
4162,05/2018,Office Supplies,2018-05,591.32
4187,05/2018,Office Supplies,2018-05,2.84
4188,05/2018,Office Supplies,2018-05,221.96
4189,05/2018,Office Supplies,2018-05,236
4230,05/2018,Furniture,2018-05,41.94
4231,05/2018,Office Supplies,2018-05,52.792
4232,05/2018,Office Supplies,2018-05,563.94
4233,05/2018,Office Supplies,2018-05,2625.12
4234,05/2018,Office Supplies,2018-05,17.94
4363,05/2018,Office Supplies,2018-05,422.856
4364,05/2018,Office Supplies,2018-05,127.764
4365,05/2018,Office Supplies,2018-05,3499.93
4366,05/2018,Office Supplies,2018-05,14.4
4367,05/2018,Office Supplies,2018-05,122.97
4423,05/2018,Office Supplies,2018-05,9.32
4424,05/2018,Furniture,2018-05,122.94
4425,05/2018,Technology,2018-05,17.31
4426,05/2018,Office Supplies,2018-05,128.744
4427,05/2018,Technology,2018-05,58.248
4510,05/2018,Furniture,2018-05,71.246
4649,05/2018,Office Supplies,2018-05,7.872
4650,05/2018,Office Supplies,2018-05,887.271
4715,05/2018,Technology,2018-05,146.86
4744,05/2018,Office Supplies,2018-05,36.56
4745,05/2018,Office Supplies,2018-05,225.576
4746,05/2018,Office Supplies,2018-05,5.248
4747,05/2018,Office Supplies,2018-05,38.256
4835,05/2018,Office Supplies,2018-05,40.24
4836,05/2018,Office Supplies,2018-05,29.925
4837,05/2018,Office Supplies,2018-05,148.704
4872,05/2018,Office Supplies,2018-05,55.92
4873,05/2018,Office Supplies,2018-05,12.96
4874,05/2018,Office Supplies,2018-05,25.176
4875,05/2018,Office Supplies,2018-05,5.584
5053,05/2018,Office Supplies,2018-05,1297.368
5192,05/2018,Office Supplies,2018-05,264.32
5222,05/2018,Office Supplies,2018-05,25.92
5223,05/2018,Technology,2018-05,22.96
5224,05/2018,Office Supplies,2018-05,19.44
5286,05/2018,Office Supplies,2018-05,9.54
5287,05/2018,Office Supplies,2018-05,5.81
5288,05/2018,Furniture,2018-05,5.76
5376,05/2018,Technology,2018-05,14.91
5377,05/2018,Office Supplies,2018-05,6.642
5454,05/2018,Office Supplies,2018-05,18.54
5510,05/2018,Office Supplies,2018-05,679.96
5511,05/2018,Technology,2018-05,189.576
5540,05/2018,Furniture,2018-05,71.96
5541,05/2018,Office Supplies,2018-05,539.92
5542,05/2018,Office Supplies,2018-05,725.344
5939,05/2018,Technology,2018-05,7.44
5940,05/2018,Office Supplies,2018-05,39.48
5949,05/2018,Office Supplies,2018-05,850.5
5950,05/2018,Technology,2018-05,75.33
5951,05/2018,Office Supplies,2018-05,325.632
5952,05/2018,Office Supplies,2018-05,23.344
6044,05/2018,Furniture,2018-05,16.52
6045,05/2018,Office Supplies,2018-05,335.72
6068,05/2018,Furniture,2018-05,251.944
6069,05/2018,Furniture,2018-05,127.302
6070,05/2018,Technology,2018-05,1207.84
6081,05/2018,Office Supplies,2018-05,12.53
6242,05/2018,Furniture,2018-05,34.58
6248,05/2018,Office Supplies,2018-05,300.98
6249,05/2018,Furniture,2018-05,258.75
6250,05/2018,Office Supplies,2018-05,59.52
6251,05/2018,Office Supplies,2018-05,57.96
6264,05/2018,Office Supplies,2018-05,441.96
6305,05/2018,Office Supplies,2018-05,68.04
6339,05/2018,Technology,2018-05,703.71
6340,05/2018,Furniture,2018-05,17.904
6341,05/2018,Technology,2018-05,11.976
6369,05/2018,Office Supplies,2018-05,67.96
6402,05/2018,Furniture,2018-05,892.224
6403,05/2018,Office Supplies,2018-05,1299.99
6404,05/2018,Furniture,2018-05,4.544
6408,05/2018,Furniture,2018-05,1352.032
6409,05/2018,Office Supplies,2018-05,1548.99
6410,05/2018,Office Supplies,2018-05,19.872
6411,05/2018,Technology,2018-05,119.448
6412,05/2018,Office Supplies,2018-05,118.16
6436,05/2018,Furniture,2018-05,19.56
6437,05/2018,Office Supplies,2018-05,80.96
6438,05/2018,Technology,2018-05,25.92
6459,05/2018,Office Supplies,2018-05,106.96
6460,05/2018,Office Supplies,2018-05,187.76
6461,05/2018,Office Supplies,2018-05,76.776
6462,05/2018,Technology,2018-05,53.9
6463,05/2018,Furniture,2018-05,76.728
6464,05/2018,Office Supplies,2018-05,10.43
6467,05/2018,Technology,2018-05,99.2
6545,05/2018,Office Supplies,2018-05,15.92
6546,05/2018,Office Supplies,2018-05,129.92
6547,05/2018,Office Supplies,2018-05,30.4
6567,05/2018,Office Supplies,2018-05,5399.91
6568,05/2018,Office Supplies,2018-05,119.1
6641,05/2018,Office Supplies,2018-05,40.08
6642,05/2018,Technology,2018-05,59.94
6643,05/2018,Office Supplies,2018-05,259.98
6671,05/2018,Office Supplies,2018-05,170.98
6839,05/2018,Office Supplies,2018-05,38.97
6840,05/2018,Technology,2018-05,154.9
6907,05/2018,Office Supplies,2018-05,446.068
7000,05/2018,Office Supplies,2018-05,152.94
7001,05/2018,Office Supplies,2018-05,23.472
7245,05/2018,Office Supplies,2018-05,195.64
7324,05/2018,Furniture,2018-05,14.94
7325,05/2018,Office Supplies,2018-05,1687.8
7412,05/2018,Technology,2018-05,341.96
7413,05/2018,Technology,2018-05,605.88
7414,05/2018,Furniture,2018-05,186.732
7490,05/2018,Office Supplies,2018-05,3812.97
7564,05/2018,Technology,2018-05,26.424
7956,05/2018,Furniture,2018-05,625.99
7957,05/2018,Office Supplies,2018-05,1568.61
7958,05/2018,Office Supplies,2018-05,17.3
7959,05/2018,Furniture,2018-05,160
7960,05/2018,Furniture,2018-05,179.94
7961,05/2018,Technology,2018-05,872.94
8013,05/2018,Office Supplies,2018-05,12.96
8014,05/2018,Technology,2018-05,88.8
8015,05/2018,Office Supplies,2018-05,319.968
8016,05/2018,Furniture,2018-05,167.888
8183,05/2018,Furniture,2018-05,163.96
8184,05/2018,Furniture,2018-05,5.232
8197,05/2018,Technology,2018-05,1199.98
8198,05/2018,Office Supplies,2018-05,73.85
8199,05/2018,Office Supplies,2018-05,25.71
8336,05/2018,Office Supplies,2018-05,17.28
8457,05/2018,Furniture,2018-05,526.582
8458,05/2018,Office Supplies,2018-05,11.56
8514,05/2018,Office Supplies,2018-05,209.97
8622,05/2018,Office Supplies,2018-05,447.84
8786,05/2018,Technology,2018-05,479.97
8787,05/2018,Office Supplies,2018-05,8.64
8788,05/2018,Technology,2018-05,11.68
8811,05/2018,Office Supplies,2018-05,40.776
9000,05/2018,Furniture,2018-05,13.698
9011,05/2018,Office Supplies,2018-05,87.8
9067,05/2018,Technology,2018-05,77.952
9128,05/2018,Office Supplies,2018-05,147.184
9132,05/2018,Furniture,2018-05,47.952
9133,05/2018,Office Supplies,2018-05,250.26
9143,05/2018,Office Supplies,2018-05,40.776
9144,05/2018,Technology,2018-05,29.6
9145,05/2018,Office Supplies,2018-05,1.938
9247,05/2018,Office Supplies,2018-05,159.96
9248,05/2018,Office Supplies,2018-05,59.52
9295,05/2018,Office Supplies,2018-05,17.48
9296,05/2018,Furniture,2018-05,13.168
9438,05/2018,Office Supplies,2018-05,40.74
9448,05/2018,Furniture,2018-05,179.886
9457,05/2018,Technology,2018-05,286.256
9458,05/2018,Office Supplies,2018-05,24.224
9467,05/2018,Office Supplies,2018-05,331.536
9468,05/2018,Furniture,2018-05,17.52
9469,05/2018,Office Supplies,2018-05,17.856
9470,05/2018,Office Supplies,2018-05,431.976
9471,05/2018,Technology,2018-05,291.136
9472,05/2018,Office Supplies,2018-05,114.848
9473,05/2018,Furniture,2018-05,10.688
9474,05/2018,Furniture,2018-05,15.232
9498,05/2018,Office Supplies,2018-05,12.42
9499,05/2018,Office Supplies,2018-05,19.44
9500,05/2018,Office Supplies,2018-05,70.368
9513,05/2018,Furniture,2018-05,12.672
9525,05/2018,Office Supplies,2018-05,89.95
9526,05/2018,Furniture,2018-05,6.58
9527,05/2018,Technology,2018-05,94.99
9528,05/2018,Office Supplies,2018-05,35.12
9529,05/2018,Office Supplies,2018-05,25.92
9569,05/2018,Technology,2018-05,7.96
9608,05/2018,Office Supplies,2018-05,566.97
9609,05/2018,Office Supplies,2018-05,9.84
9687,05/2018,Office Supplies,2018-05,25.488
96,06/2018,Office Supplies,2018-06,7.56
98,06/2018,Office Supplies,2018-06,60.84
198,06/2018,Office Supplies,2018-06,450.04
199,06/2018,Office Supplies,2018-06,34.6
200,06/2018,Office Supplies,2018-06,467.97
201,06/2018,Office Supplies,2018-06,33.02
267,06/2018,Office Supplies,2018-06,17.088
346,06/2018,Technology,2018-06,3.008
395,06/2018,Office Supplies,2018-06,268.24
417,06/2018,Office Supplies,2018-06,431.16
419,06/2018,Office Supplies,2018-06,43.6
555,06/2018,Office Supplies,2018-06,154.95
653,06/2018,Office Supplies,2018-06,15.552
654,06/2018,Technology,2018-06,42.208
673,06/2018,Office Supplies,2018-06,10.368
823,06/2018,Technology,2018-06,2.224
824,06/2018,Office Supplies,2018-06,74.52
830,06/2018,Furniture,2018-06,17.52
831,06/2018,Office Supplies,2018-06,1779.9
832,06/2018,Technology,2018-06,219.9
833,06/2018,Technology,2018-06,7.152
887,06/2018,Office Supplies,2018-06,26.72
890,06/2018,Technology,2018-06,1039.728
891,06/2018,Office Supplies,2018-06,45.96
892,06/2018,Office Supplies,2018-06,456.588
893,06/2018,Office Supplies,2018-06,4499.985
894,06/2018,Technology,2018-06,59.976
1012,06/2018,Furniture,2018-06,6.12
1013,06/2018,Office Supplies,2018-06,10.98
1160,06/2018,Office Supplies,2018-06,7.86
1161,06/2018,Office Supplies,2018-06,51.45
1229,06/2018,Office Supplies,2018-06,37.056
1230,06/2018,Furniture,2018-06,203.92
1231,06/2018,Office Supplies,2018-06,29.56
1436,06/2018,Office Supplies,2018-06,8.568
1437,06/2018,Office Supplies,2018-06,45.248
1446,06/2018,Office Supplies,2018-06,876.3
1447,06/2018,Furniture,2018-06,185.376
1448,06/2018,Technology,2018-06,25.06
1511,06/2018,Office Supplies,2018-06,2.89
1512,06/2018,Office Supplies,2018-06,7.896
1563,06/2018,Furniture,2018-06,22.608
1629,06/2018,Furniture,2018-06,30.528
1630,06/2018,Office Supplies,2018-06,4.842
1933,06/2018,Furniture,2018-06,1.8
1934,06/2018,Furniture,2018-06,39.984
1971,06/2018,Office Supplies,2018-06,32.4
1972,06/2018,Technology,2018-06,97.88
1993,06/2018,Office Supplies,2018-06,307.168
1994,06/2018,Office Supplies,2018-06,26.9
1995,06/2018,Office Supplies,2018-06,47.01
2232,06/2018,Furniture,2018-06,469.99
2258,06/2018,Furniture,2018-06,207.846
2259,06/2018,Office Supplies,2018-06,324.744
2263,06/2018,Furniture,2018-06,40.48
2480,06/2018,Office Supplies,2018-06,12
2481,06/2018,Office Supplies,2018-06,720.064
2500,06/2018,Office Supplies,2018-06,25.424
2501,06/2018,Office Supplies,2018-06,2.816
2502,06/2018,Office Supplies,2018-06,3.204
2503,06/2018,Office Supplies,2018-06,30.828
2587,06/2018,Office Supplies,2018-06,47.616
2588,06/2018,Furniture,2018-06,108.784
2685,06/2018,Office Supplies,2018-06,4.77
2706,06/2018,Office Supplies,2018-06,7.98
2707,06/2018,Office Supplies,2018-06,550.431
2708,06/2018,Office Supplies,2018-06,10.56
2764,06/2018,Office Supplies,2018-06,1497.666
2765,06/2018,Office Supplies,2018-06,17.52
2766,06/2018,Office Supplies,2018-06,113.22
2781,06/2018,Office Supplies,2018-06,35.88
2873,06/2018,Office Supplies,2018-06,4535.976
2957,06/2018,Furniture,2018-06,11.84
2969,06/2018,Office Supplies,2018-06,592.74
2970,06/2018,Office Supplies,2018-06,111.672
2971,06/2018,Office Supplies,2018-06,8.64
2972,06/2018,Furniture,2018-06,149.97
2973,06/2018,Office Supplies,2018-06,232.88
3046,06/2018,Office Supplies,2018-06,90.882
3047,06/2018,Office Supplies,2018-06,508.768
3051,06/2018,Furniture,2018-06,9.912
3052,06/2018,Office Supplies,2018-06,63.936
3053,06/2018,Office Supplies,2018-06,59.52
3573,06/2018,Office Supplies,2018-06,311.976
3601,06/2018,Technology,2018-06,50.352
3675,06/2018,Furniture,2018-06,19.136
3676,06/2018,Office Supplies,2018-06,13.12
3735,06/2018,Office Supplies,2018-06,241.568
3736,06/2018,Furniture,2018-06,479.92
3854,06/2018,Furniture,2018-06,307.136
3855,06/2018,Office Supplies,2018-06,12.6
4050,06/2018,Furniture,2018-06,159.98
4051,06/2018,Furniture,2018-06,6.12
4083,06/2018,Office Supplies,2018-06,1184.72
4084,06/2018,Office Supplies,2018-06,45.96
4101,06/2018,Office Supplies,2018-06,58.05
4102,06/2018,Office Supplies,2018-06,71.28
4103,06/2018,Office Supplies,2018-06,124.404
4127,06/2018,Office Supplies,2018-06,154.9
4180,06/2018,Office Supplies,2018-06,1871.88
4182,06/2018,Technology,2018-06,16.192
4183,06/2018,Office Supplies,2018-06,18.936
4184,06/2018,Office Supplies,2018-06,12.672
4270,06/2018,Furniture,2018-06,5.04
4496,06/2018,Furniture,2018-06,8.448
4497,06/2018,Office Supplies,2018-06,20.388
4542,06/2018,Office Supplies,2018-06,9.96
4655,06/2018,Office Supplies,2018-06,320.64
4669,06/2018,Office Supplies,2018-06,52
4670,06/2018,Furniture,2018-06,25.584
4671,06/2018,Office Supplies,2018-06,464
4708,06/2018,Office Supplies,2018-06,235.95
4709,06/2018,Office Supplies,2018-06,39.96
4710,06/2018,Office Supplies,2018-06,18.528
4711,06/2018,Technology,2018-06,17.9
4865,06/2018,Technology,2018-06,81.96
4937,06/2018,Office Supplies,2018-06,272.736
5151,06/2018,Office Supplies,2018-06,18.496
5157,06/2018,Technology,2018-06,441.92
5158,06/2018,Furniture,2018-06,127.764
5159,06/2018,Furniture,2018-06,166.44
5293,06/2018,Office Supplies,2018-06,13.38
5385,06/2018,Technology,2018-06,24
5386,06/2018,Technology,2018-06,24.448
5476,06/2018,Office Supplies,2018-06,6.16
5477,06/2018,Office Supplies,2018-06,915.136
5478,06/2018,Office Supplies,2018-06,8.56
5530,06/2018,Office Supplies,2018-06,97.82
5618,06/2018,Furniture,2018-06,31.104
5628,06/2018,Office Supplies,2018-06,11.176
5629,06/2018,Furniture,2018-06,5.04
5653,06/2018,Office Supplies,2018-06,242.176
5733,06/2018,Furniture,2018-06,337.176
5734,06/2018,Office Supplies,2018-06,13.344
5735,06/2018,Furniture,2018-06,76.752
5903,06/2018,Office Supplies,2018-06,102.336
5904,06/2018,Office Supplies,2018-06,10.32
5905,06/2018,Office Supplies,2018-06,47.32
5906,06/2018,Office Supplies,2018-06,23.376
5907,06/2018,Technology,2018-06,16.72
5973,06/2018,Furniture,2018-06,16.192
6031,06/2018,Furniture,2018-06,32.4
6145,06/2018,Office Supplies,2018-06,19.89
6304,06/2018,Office Supplies,2018-06,399.98
6399,06/2018,Technology,2018-06,343.85
6400,06/2018,Office Supplies,2018-06,106.32
6401,06/2018,Office Supplies,2018-06,13.92
6512,06/2018,Office Supplies,2018-06,82.4
6513,06/2018,Office Supplies,2018-06,6.24
6514,06/2018,Office Supplies,2018-06,447.84
6515,06/2018,Technology,2018-06,272.048
6604,06/2018,Office Supplies,2018-06,1614.582
6635,06/2018,Office Supplies,2018-06,24.32
6636,06/2018,Technology,2018-06,1.584
6637,06/2018,Office Supplies,2018-06,31.984
6743,06/2018,Furniture,2018-06,14.76
6745,06/2018,Technology,2018-06,423.648
6746,06/2018,Office Supplies,2018-06,76.64
6761,06/2018,Office Supplies,2018-06,4.464
6906,06/2018,Office Supplies,2018-06,3.96
6940,06/2018,Office Supplies,2018-06,715.64
6941,06/2018,Office Supplies,2018-06,268.704
6942,06/2018,Office Supplies,2018-06,21.92
6943,06/2018,Office Supplies,2018-06,48.72
7026,06/2018,Technology,2018-06,205.666
7027,06/2018,Office Supplies,2018-06,30.344
7090,06/2018,Technology,2018-06,25.696
7099,06/2018,Office Supplies,2018-06,3404.5
7105,06/2018,Furniture,2018-06,101.34
7106,06/2018,Furniture,2018-06,344.372
7107,06/2018,Technology,2018-06,30.384
7265,06/2018,Office Supplies,2018-06,22.848
7283,06/2018,Office Supplies,2018-06,38.62
7355,06/2018,Office Supplies,2018-06,59.98
7403,06/2018,Office Supplies,2018-06,174.3
7454,06/2018,Technology,2018-06,383.96
7676,06/2018,Office Supplies,2018-06,15.57
7731,06/2018,Furniture,2018-06,22.32
7895,06/2018,Office Supplies,2018-06,103.6
7896,06/2018,Office Supplies,2018-06,2.97
7897,06/2018,Office Supplies,2018-06,569.99
7915,06/2018,Technology,2018-06,50.97
7916,06/2018,Technology,2018-06,298.116
8039,06/2018,Furniture,2018-06,59.52
8118,06/2018,Office Supplies,2018-06,230.28
8169,06/2018,Furniture,2018-06,105.52
8170,06/2018,Furniture,2018-06,23.36
8171,06/2018,Technology,2018-06,71.976
8275,06/2018,Office Supplies,2018-06,8.56
8329,06/2018,Office Supplies,2018-06,13.92
8330,06/2018,Office Supplies,2018-06,2518.29
8416,06/2018,Office Supplies,2018-06,540.57
8442,06/2018,Office Supplies,2018-06,221.056
8621,06/2018,Furniture,2018-06,81.424
8697,06/2018,Technology,2018-06,134.8
8698,06/2018,Furniture,2018-06,39.582
8699,06/2018,Furniture,2018-06,44.688
8700,06/2018,Technology,2018-06,31.744
8701,06/2018,Office Supplies,2018-06,40.98
8702,06/2018,Office Supplies,2018-06,3.168
8703,06/2018,Office Supplies,2018-06,18.84
8733,06/2018,Office Supplies,2018-06,362.25
8734,06/2018,Furniture,2018-06,63.552
8735,06/2018,Technology,2018-06,129.552
8738,06/2018,Office Supplies,2018-06,5.984
8789,06/2018,Furniture,2018-06,861.76
8790,06/2018,Furniture,2018-06,66.96
8966,06/2018,Office Supplies,2018-06,6.24
9033,06/2018,Furniture,2018-06,435.168
9287,06/2018,Office Supplies,2018-06,14.9
9288,06/2018,Furniture,2018-06,15.8
9312,06/2018,Office Supplies,2018-06,72.9
9313,06/2018,Office Supplies,2018-06,206.352
9482,06/2018,Office Supplies,2018-06,7.992
9584,06/2018,Furniture,2018-06,81.36
9624,06/2018,Office Supplies,2018-06,20.232
9625,06/2018,Furniture,2018-06,389.056
9626,06/2018,Furniture,2018-06,20.736
9689,06/2018,Office Supplies,2018-06,41.472
9690,06/2018,Technology,2018-06,33.36
24,07/2018,Furniture,2018-07,90.882
232,07/2018,Furniture,2018-07,15.992
233,07/2018,Furniture,2018-07,120.784
234,07/2018,Office Supplies,2018-07,519.792
235,07/2018,Furniture,2018-07,31.176
236,07/2018,Technology,2018-07,10.368
533,07/2018,Furniture,2018-07,2.724
566,07/2018,Technology,2018-07,254.352
579,07/2018,Office Supplies,2018-07,3.762
580,07/2018,Furniture,2018-07,10.272
642,07/2018,Office Supplies,2018-07,659.97
643,07/2018,Office Supplies,2018-07,113.73
645,07/2018,Office Supplies,2018-07,5.104
759,07/2018,Office Supplies,2018-07,16.448
978,07/2018,Technology,2018-07,81.92
1263,07/2018,Office Supplies,2018-07,254.9
1372,07/2018,Technology,2018-07,15.12
1715,07/2018,Furniture,2018-07,7.872
1735,07/2018,Office Supplies,2018-07,8.32
1736,07/2018,Technology,2018-07,89.95
1737,07/2018,Office Supplies,2018-07,25.2
1845,07/2018,Technology,2018-07,37.59
2074,07/2018,Technology,2018-07,14.97
2075,07/2018,Technology,2018-07,1.98
2091,07/2018,Office Supplies,2018-07,39.936
2092,07/2018,Furniture,2018-07,18.464
2099,07/2018,Office Supplies,2018-07,4.896
2100,07/2018,Technology,2018-07,145.764
2121,07/2018,Office Supplies,2018-07,9.612
2219,07/2018,Office Supplies,2018-07,199.75
